ID,glAccountNumber,userDefined1,userDefined2,journalEntryType,journalId,period,amount,amountCreditDebitIndicator,jeLineDescription,reportingAmountCurrency,transactionId,enteredBy,enteredDateTime,tags
9259,000-2200-00,Payroll Deductions Payable,common:CurrentLiabilities,UPRCC,1896,1/1/2025,-45.82,C,Payroll Computer Checks,Z-US$,9277,sa,1/1/1900,common:NetCashFlowOperatingActivities
9260,200-5170-00,Payroll Taxes - Accounting,common:Expenses,UPRCC,1896,1/1/2025,84.05,D,Payroll Computer Checks,Z-US$,9278,sa,1/1/1900,common:ComprehensiveIncome
9261,000-2161-00,IL State Withholding Payable,common:CurrentLiabilities,UPRCC,1896,1/1/2025,-53,C,Payroll Computer Checks,Z-US$,9279,sa,1/1/1900,common:NetCashFlowOperatingActivities
9262,000-2170-00,Federal Withholding Payable,common:CurrentLiabilities,UPRCC,1896,1/1/2025,-383.09,C,Payroll Computer Checks,Z-US$,9280,sa,1/1/1900,common:NetCashFlowOperatingActivities
9263,100-5150-00,Employee Benefits - Administration,common:Expenses,UPRCC,1896,1/1/2025,51.4,D,Payroll Computer Checks,Z-US$,9281,sa,1/1/1900,common:ComprehensiveIncome
9264,100-5170-00,Payroll Taxes - Administration,common:Expenses,UPRCC,1896,1/1/2025,19.66,D,Payroll Computer Checks,Z-US$,9282,sa,1/1/1900,common:ComprehensiveIncome
9265,000-5100-00,Salaries and Wages,common:Expenses,UPRCC,1896,1/1/2025,1360.72,D,Payroll Computer Checks,Z-US$,9283,sa,1/1/1900,common:ComprehensiveIncome
9266,200-5170-00,Payroll Taxes - Accounting,common:Expenses,UPRCC,1897,1/1/2025,83.65,D,Payroll Computer Checks,Z-US$,9284,sa,1/1/1900,common:ComprehensiveIncome
9267,000-2170-00,Federal Withholding Payable,common:CurrentLiabilities,UPRCC,1897,1/1/2025,-380.37,C,Payroll Computer Checks,Z-US$,9285,sa,1/1/1900,common:NetCashFlowOperatingActivities
9268,000-2200-00,Payroll Deductions Payable,common:CurrentLiabilities,UPRCC,1897,1/1/2025,-45.63,C,Payroll Computer Checks,Z-US$,9286,sa,1/1/1900,common:NetCashFlowOperatingActivities
9269,000-1110-00,Cash - Payroll,common:CurrentAssets,UPRCC,1897,1/1/2025,-993.37,C,Payroll Computer Checks,Z-US$,9287,sa,1/1/1900,common:NetCashFlowOperatingActivities
9270,100-5150-00,Employee Benefits - Administration,common:Expenses,UPRCC,1897,1/1/2025,51.39,D,Payroll Computer Checks,Z-US$,9288,sa,1/1/1900,common:ComprehensiveIncome
9271,000-5100-00,Salaries and Wages,common:Expenses,UPRCC,1897,1/1/2025,1354.17,D,Payroll Computer Checks,Z-US$,9289,sa,1/1/1900,common:ComprehensiveIncome
9272,100-5170-00,Payroll Taxes - Administration,common:Expenses,UPRCC,1897,1/1/2025,19.56,D,Payroll Computer Checks,Z-US$,9290,sa,1/1/1900,common:ComprehensiveIncome
9273,000-2161-00,IL State Withholding Payable,common:CurrentLiabilities,UPRCC,1897,1/1/2025,-38.01,C,Payroll Computer Checks,Z-US$,9291,sa,1/1/1900,common:NetCashFlowOperatingActivities
9274,000-2150-00,Taxable Benefits Payable,common:CurrentLiabilities,UPRCC,1897,1/1/2025,-51.39,C,Payroll Computer Checks,Z-US$,9292,sa,1/1/1900,common:NetCashFlowOperatingActivities
9275,200-5170-00,Payroll Taxes - Accounting,common:Expenses,UPRCC,1898,1/1/2025,42.14,D,Payroll Computer Checks,Z-US$,9293,sa,1/1/1900,common:ComprehensiveIncome
9276,000-2161-00,IL State Withholding Payable,common:CurrentLiabilities,UPRCC,1898,1/1/2025,-18.52,C,Payroll Computer Checks,Z-US$,9294,sa,1/1/1900,common:NetCashFlowOperatingActivities
9277,000-2200-00,Payroll Deductions Payable,common:CurrentLiabilities,UPRCC,1898,1/1/2025,-25.54,C,Payroll Computer Checks,Z-US$,9295,sa,1/1/1900,common:NetCashFlowOperatingActivities
9278,000-5100-00,Salaries and Wages,common:Expenses,UPRCC,1898,1/1/2025,684.69,D,Payroll Computer Checks,Z-US$,9296,sa,1/1/1900,common:ComprehensiveIncome
9279,000-1110-00,Cash - Payroll,common:CurrentAssets,UPRCC,1898,1/1/2025,-537.67,C,Payroll Computer Checks,Z-US$,9297,sa,1/1/1900,common:NetCashFlowOperatingActivities
9280,000-2150-00,Taxable Benefits Payable,common:CurrentLiabilities,UPRCC,1898,1/1/2025,-50.39,C,Payroll Computer Checks,Z-US$,9298,sa,1/1/1900,common:NetCashFlowOperatingActivities
9281,100-5170-00,Payroll Taxes - Administration,common:Expenses,UPRCC,1898,1/1/2025,9.86,D,Payroll Computer Checks,Z-US$,9299,sa,1/1/1900,common:ComprehensiveIncome
9282,000-2170-00,Federal Withholding Payable,common:CurrentLiabilities,UPRCC,1898,1/1/2025,-154.96,C,Payroll Computer Checks,Z-US$,9300,sa,1/1/1900,common:NetCashFlowOperatingActivities
9283,100-5150-00,Employee Benefits - Administration,common:Expenses,UPRCC,1898,1/1/2025,50.39,D,Payroll Computer Checks,Z-US$,9301,sa,1/1/1900,common:ComprehensiveIncome
9284,000-2161-00,IL State Withholding Payable,common:CurrentLiabilities,UPRCC,1899,1/1/2025,-22.12,C,Payroll Computer Checks,Z-US$,9302,sa,1/1/1900,common:NetCashFlowOperatingActivities
9285,000-2170-00,Federal Withholding Payable,common:CurrentLiabilities,UPRCC,1899,1/1/2025,-171.45,C,Payroll Computer Checks,Z-US$,9303,sa,1/1/1900,common:NetCashFlowOperatingActivities
9286,100-5150-00,Employee Benefits - Administration,common:Expenses,UPRCC,1899,1/1/2025,51.88,D,Payroll Computer Checks,Z-US$,9304,sa,1/1/1900,common:ComprehensiveIncome
9287,000-2200-00,Payroll Deductions Payable,common:CurrentLiabilities,UPRCC,1899,1/1/2025,-103.32,C,Payroll Computer Checks,Z-US$,9305,sa,1/1/1900,common:NetCashFlowOperatingActivities
9288,200-5170-00,Payroll Taxes - Accounting,common:Expenses,UPRCC,1899,1/1/2025,59.18,D,Payroll Computer Checks,Z-US$,9306,sa,1/1/1900,common:ComprehensiveIncome
9289,000-5100-00,Salaries and Wages,common:Expenses,UPRCC,1899,1/1/2025,1007.42,D,Payroll Computer Checks,Z-US$,9307,sa,1/1/1900,common:ComprehensiveIncome
9290,100-5170-00,Payroll Taxes - Administration,common:Expenses,UPRCC,1899,1/1/2025,13.84,D,Payroll Computer Checks,Z-US$,9308,sa,1/1/1900,common:ComprehensiveIncome
9291,000-1110-00,Cash - Payroll,common:CurrentAssets,UPRCC,1899,1/1/2025,-783.55,C,Payroll Computer Checks,Z-US$,9309,sa,1/1/1900,common:NetCashFlowOperatingActivities
9292,000-2150-00,Taxable Benefits Payable,common:CurrentLiabilities,UPRCC,1899,1/1/2025,-51.88,C,Payroll Computer Checks,Z-US$,9310,sa,1/1/1900,common:NetCashFlowOperatingActivities
9293,200-5170-00,Payroll Taxes - Accounting,common:Expenses,UPRCC,1900,1/1/2025,72.55,D,Payroll Computer Checks,Z-US$,9311,sa,1/1/1900,common:ComprehensiveIncome
9294,000-2170-00,Federal Withholding Payable,common:CurrentLiabilities,UPRCC,1900,1/1/2025,-262.61,C,Payroll Computer Checks,Z-US$,9312,sa,1/1/1900,common:NetCashFlowOperatingActivities
9295,000-2161-00,IL State Withholding Payable,common:CurrentLiabilities,UPRCC,1900,1/1/2025,-21.09,C,Payroll Computer Checks,Z-US$,9313,sa,1/1/1900,common:NetCashFlowOperatingActivities
9296,100-5150-00,Employee Benefits - Administration,common:Expenses,UPRCC,1900,1/1/2025,51.89,D,Payroll Computer Checks,Z-US$,9314,sa,1/1/1900,common:ComprehensiveIncome
9297,000-1110-00,Cash - Payroll,common:CurrentAssets,UPRCC,1900,1/1/2025,-925.43,C,Payroll Computer Checks,Z-US$,9315,sa,1/1/1900,common:NetCashFlowOperatingActivities
9298,000-2200-00,Payroll Deductions Payable,common:CurrentLiabilities,UPRCC,1900,1/1/2025,-143.47,C,Payroll Computer Checks,Z-US$,9316,sa,1/1/1900,common:NetCashFlowOperatingActivities
9299,000-5100-00,Salaries and Wages,common:Expenses,UPRCC,1900,1/1/2025,1263.08,D,Payroll Computer Checks,Z-US$,9317,sa,1/1/1900,common:ComprehensiveIncome
9300,000-2150-00,Taxable Benefits Payable,common:CurrentLiabilities,UPRCC,1900,1/1/2025,-51.89,C,Payroll Computer Checks,Z-US$,9318,sa,1/1/1900,common:NetCashFlowOperatingActivities
9301,100-5170-00,Payroll Taxes - Administration,common:Expenses,UPRCC,1900,1/1/2025,16.97,D,Payroll Computer Checks,Z-US$,9319,sa,1/1/1900,common:ComprehensiveIncome
9302,000-2161-00,IL State Withholding Payable,common:CurrentLiabilities,UPRCC,1901,1/1/2025,-19.74,C,Payroll Computer Checks,Z-US$,9320,sa,1/1/1900,common:NetCashFlowOperatingActivities
9303,000-1110-00,Cash - Payroll,common:CurrentAssets,UPRCC,1901,1/1/2025,-567.61,C,Payroll Computer Checks,Z-US$,9321,sa,1/1/1900,common:NetCashFlowOperatingActivities
9304,000-2170-00,Federal Withholding Payable,common:CurrentLiabilities,UPRCC,1901,1/1/2025,-167.37,C,Payroll Computer Checks,Z-US$,9322,sa,1/1/1900,common:NetCashFlowOperatingActivities
9305,100-5170-00,Payroll Taxes - Administration,common:Expenses,UPRCC,1901,1/1/2025,10.46,D,Payroll Computer Checks,Z-US$,9323,sa,1/1/1900,common:ComprehensiveIncome
9306,000-2150-00,Taxable Benefits Payable,common:CurrentLiabilities,UPRCC,1901,1/1/2025,-50.45,C,Payroll Computer Checks,Z-US$,9324,sa,1/1/1900,common:NetCashFlowOperatingActivities
9307,200-5170-00,Payroll Taxes - Accounting,common:Expenses,UPRCC,1901,1/1/2025,44.72,D,Payroll Computer Checks,Z-US$,9325,sa,1/1/1900,common:ComprehensiveIncome
9308,000-5100-00,Salaries and Wages,common:Expenses,UPRCC,1901,1/1/2025,726.33,D,Payroll Computer Checks,Z-US$,9326,sa,1/1/1900,common:ComprehensiveIncome
9309,000-2200-00,Payroll Deductions Payable,common:CurrentLiabilities,UPRCC,1901,1/1/2025,-26.79,C,Payroll Computer Checks,Z-US$,9327,sa,1/1/1900,common:NetCashFlowOperatingActivities
9310,100-5150-00,Employee Benefits - Administration,common:Expenses,UPRCC,1901,1/1/2025,50.45,D,Payroll Computer Checks,Z-US$,9328,sa,1/1/1900,common:ComprehensiveIncome
9311,100-5170-00,Payroll Taxes - Administration,common:Expenses,UPRCC,1902,1/1/2025,9.5,D,Payroll Computer Checks,Z-US$,9329,sa,1/1/1900,common:ComprehensiveIncome
9312,000-5100-00,Salaries and Wages,common:Expenses,UPRCC,1902,1/1/2025,748.13,D,Payroll Computer Checks,Z-US$,9330,sa,1/1/1900,common:ComprehensiveIncome
9313,000-2170-00,Federal Withholding Payable,common:CurrentLiabilities,UPRCC,1902,1/1/2025,-111.22,C,Payroll Computer Checks,Z-US$,9331,sa,1/1/1900,common:NetCashFlowOperatingActivities
9314,000-2150-00,Taxable Benefits Payable,common:CurrentLiabilities,UPRCC,1902,1/1/2025,-50.48,C,Payroll Computer Checks,Z-US$,9332,sa,1/1/1900,common:NetCashFlowOperatingActivities
9315,200-5170-00,Payroll Taxes - Accounting,common:Expenses,UPRCC,1902,1/1/2025,40.62,D,Payroll Computer Checks,Z-US$,9333,sa,1/1/1900,common:ComprehensiveIncome
9316,000-2161-00,IL State Withholding Payable,common:CurrentLiabilities,UPRCC,1902,1/1/2025,-8.98,C,Payroll Computer Checks,Z-US$,9334,sa,1/1/1900,common:NetCashFlowOperatingActivities
9317,000-1110-00,Cash - Payroll,common:CurrentAssets,UPRCC,1902,1/1/2025,-562.66,C,Payroll Computer Checks,Z-US$,9335,sa,1/1/1900,common:NetCashFlowOperatingActivities
9318,000-2200-00,Payroll Deductions Payable,common:CurrentLiabilities,UPRCC,1902,1/1/2025,-115.39,C,Payroll Computer Checks,Z-US$,9336,sa,1/1/1900,common:NetCashFlowOperatingActivities
9319,100-5150-00,Employee Benefits - Administration,common:Expenses,UPRCC,1902,1/1/2025,50.48,D,Payroll Computer Checks,Z-US$,9337,sa,1/1/1900,common:ComprehensiveIncome
9320,100-5170-00,Payroll Taxes - Administration,common:Expenses,UPRCC,1903,1/1/2025,14.36,D,Payroll Computer Checks,Z-US$,9338,sa,1/1/1900,common:ComprehensiveIncome
9321,000-2200-00,Payroll Deductions Payable,common:CurrentLiabilities,UPRCC,1903,1/1/2025,-40,C,Payroll Computer Checks,Z-US$,9339,sa,1/1/1900,common:NetCashFlowOperatingActivities
9322,000-2150-00,Taxable Benefits Payable,common:CurrentLiabilities,UPRCC,1903,1/1/2025,-50.86,C,Payroll Computer Checks,Z-US$,9340,sa,1/1/1900,common:NetCashFlowOperatingActivities
9323,100-5150-00,Employee Benefits - Administration,common:Expenses,UPRCC,1903,1/1/2025,50.86,D,Payroll Computer Checks,Z-US$,9341,sa,1/1/1900,common:ComprehensiveIncome
9324,000-1110-00,Cash - Payroll,common:CurrentAssets,UPRCC,1903,1/1/2025,-827.31,C,Payroll Computer Checks,Z-US$,9342,sa,1/1/1900,common:NetCashFlowOperatingActivities
9325,200-5170-00,Payroll Taxes - Accounting,common:Expenses,UPRCC,1903,1/1/2025,61.38,D,Payroll Computer Checks,Z-US$,9343,sa,1/1/1900,common:ComprehensiveIncome
9326,000-2161-00,IL State Withholding Payable,common:CurrentLiabilities,UPRCC,1903,1/1/2025,-13.24,C,Payroll Computer Checks,Z-US$,9344,sa,1/1/1900,common:NetCashFlowOperatingActivities
9327,000-2170-00,Federal Withholding Payable,common:CurrentLiabilities,UPRCC,1903,1/1/2025,-195.19,C,Payroll Computer Checks,Z-US$,9345,sa,1/1/1900,common:NetCashFlowOperatingActivities
9328,000-5100-00,Salaries and Wages,common:Expenses,UPRCC,1903,1/1/2025,1000,D,Payroll Computer Checks,Z-US$,9346,sa,1/1/1900,common:ComprehensiveIncome
9329,000-2170-00,Federal Withholding Payable,common:CurrentLiabilities,UPRCC,1904,1/1/2025,-184.29,C,Payroll Computer Checks,Z-US$,9347,sa,1/1/1900,common:NetCashFlowOperatingActivities
9330,000-2200-00,Payroll Deductions Payable,common:CurrentLiabilities,UPRCC,1904,1/1/2025,-26.57,C,Payroll Computer Checks,Z-US$,9348,sa,1/1/1900,common:NetCashFlowOperatingActivities
9331,100-5150-00,Employee Benefits - Administration,common:Expenses,UPRCC,1904,1/1/2025,50.44,D,Payroll Computer Checks,Z-US$,9349,sa,1/1/1900,common:ComprehensiveIncome
9332,000-5100-00,Salaries and Wages,common:Expenses,UPRCC,1904,1/1/2025,719.13,D,Payroll Computer Checks,Z-US$,9350,sa,1/1/1900,common:ComprehensiveIncome
9333,200-5170-00,Payroll Taxes - Accounting,common:Expenses,UPRCC,1904,1/1/2025,44.28,D,Payroll Computer Checks,Z-US$,9351,sa,1/1/1900,common:ComprehensiveIncome
9334,000-2161-00,IL State Withholding Payable,common:CurrentLiabilities,UPRCC,1904,1/1/2025,-19.53,C,Payroll Computer Checks,Z-US$,9352,sa,1/1/1900,common:NetCashFlowOperatingActivities
9335,000-2150-00,Taxable Benefits Payable,common:CurrentLiabilities,UPRCC,1904,1/1/2025,-50.44,C,Payroll Computer Checks,Z-US$,9353,sa,1/1/1900,common:NetCashFlowOperatingActivities
9336,000-1110-00,Cash - Payroll,common:CurrentAssets,UPRCC,1904,1/1/2025,-543.37,C,Payroll Computer Checks,Z-US$,9354,sa,1/1/1900,common:NetCashFlowOperatingActivities
9337,100-5170-00,Payroll Taxes - Administration,common:Expenses,UPRCC,1904,1/1/2025,10.35,D,Payroll Computer Checks,Z-US$,9355,sa,1/1/1900,common:ComprehensiveIncome
9338,000-1110-00,Cash - Payroll,common:CurrentAssets,UPRCC,1905,1/1/2025,-655.5,C,Payroll Computer Checks,Z-US$,9356,sa,1/1/1900,common:NetCashFlowOperatingActivities
9339,200-5170-00,Payroll Taxes - Accounting,common:Expenses,UPRCC,1905,1/1/2025,52.3,D,Payroll Computer Checks,Z-US$,9357,sa,1/1/1900,common:ComprehensiveIncome
9340,000-2200-00,Payroll Deductions Payable,common:CurrentLiabilities,UPRCC,1905,1/1/2025,-30.46,C,Payroll Computer Checks,Z-US$,9358,sa,1/1/1900,common:NetCashFlowOperatingActivities
9341,000-2150-00,Taxable Benefits Payable,common:CurrentLiabilities,UPRCC,1905,1/1/2025,-50.63,C,Payroll Computer Checks,Z-US$,9359,sa,1/1/1900,common:NetCashFlowOperatingActivities
9342,000-2170-00,Federal Withholding Payable,common:CurrentLiabilities,UPRCC,1905,1/1/2025,-203.86,C,Payroll Computer Checks,Z-US$,9360,sa,1/1/1900,common:NetCashFlowOperatingActivities
9343,000-5100-00,Salaries and Wages,common:Expenses,UPRCC,1905,1/1/2025,848.58,D,Payroll Computer Checks,Z-US$,9361,sa,1/1/1900,common:ComprehensiveIncome
9344,100-5150-00,Employee Benefits - Administration,common:Expenses,UPRCC,1905,1/1/2025,50.63,D,Payroll Computer Checks,Z-US$,9362,sa,1/1/1900,common:ComprehensiveIncome
9345,100-5170-00,Payroll Taxes - Administration,common:Expenses,UPRCC,1905,1/1/2025,12.23,D,Payroll Computer Checks,Z-US$,9363,sa,1/1/1900,common:ComprehensiveIncome
9346,000-2161-00,IL State Withholding Payable,common:CurrentLiabilities,UPRCC,1905,1/1/2025,-23.29,C,Payroll Computer Checks,Z-US$,9364,sa,1/1/1900,common:NetCashFlowOperatingActivities
9347,100-5170-00,Payroll Taxes - Administration,common:Expenses,UPRCC,1906,1/1/2025,15.67,D,Payroll Computer Checks,Z-US$,9365,sa,1/1/1900,common:ComprehensiveIncome
9348,000-2161-00,IL State Withholding Payable,common:CurrentLiabilities,UPRCC,1906,1/1/2025,-30.19,C,Payroll Computer Checks,Z-US$,9366,sa,1/1/1900,common:NetCashFlowOperatingActivities
9349,000-2150-00,Taxable Benefits Payable,common:CurrentLiabilities,UPRCC,1906,1/1/2025,-50.99,C,Payroll Computer Checks,Z-US$,9367,sa,1/1/1900,common:NetCashFlowOperatingActivities
9350,000-2170-00,Federal Withholding Payable,common:CurrentLiabilities,UPRCC,1906,1/1/2025,-293.71,C,Payroll Computer Checks,Z-US$,9368,sa,1/1/1900,common:NetCashFlowOperatingActivities
9351,000-5100-00,Salaries and Wages,common:Expenses,UPRCC,1906,1/1/2025,1085.71,D,Payroll Computer Checks,Z-US$,9369,sa,1/1/1900,common:ComprehensiveIncome
9352,100-5150-00,Employee Benefits - Administration,common:Expenses,UPRCC,1906,1/1/2025,50.99,D,Payroll Computer Checks,Z-US$,9370,sa,1/1/1900,common:ComprehensiveIncome
9353,000-1110-00,Cash - Payroll,common:CurrentAssets,UPRCC,1906,1/1/2025,-806.91,C,Payroll Computer Checks,Z-US$,9371,sa,1/1/1900,common:NetCashFlowOperatingActivities
9354,200-5170-00,Payroll Taxes - Accounting,common:Expenses,UPRCC,1906,1/1/2025,67,D,Payroll Computer Checks,Z-US$,9372,sa,1/1/1900,common:ComprehensiveIncome
9355,000-2200-00,Payroll Deductions Payable,common:CurrentLiabilities,UPRCC,1906,1/1/2025,-37.57,C,Payroll Computer Checks,Z-US$,9373,sa,1/1/1900,common:NetCashFlowOperatingActivities
9356,200-5170-00,Payroll Taxes - Accounting,common:Expenses,UPRCC,1907,1/1/2025,108.32,D,Payroll Computer Checks,Z-US$,9374,sa,1/1/1900,common:ComprehensiveIncome
9357,000-1110-00,Cash - Payroll,common:CurrentAssets,UPRCC,1907,1/1/2025,-1315.46,C,Payroll Computer Checks,Z-US$,9375,sa,1/1/1900,common:NetCashFlowOperatingActivities
9358,000-2161-00,IL State Withholding Payable,common:CurrentLiabilities,UPRCC,1907,1/1/2025,-42.15,C,Payroll Computer Checks,Z-US$,9376,sa,1/1/1900,common:NetCashFlowOperatingActivities
9359,000-2200-00,Payroll Deductions Payable,common:CurrentLiabilities,UPRCC,1907,1/1/2025,-184.96,C,Payroll Computer Checks,Z-US$,9377,sa,1/1/1900,common:NetCashFlowOperatingActivities
9360,000-5100-00,Salaries and Wages,common:Expenses,UPRCC,1907,1/1/2025,1840.12,D,Payroll Computer Checks,Z-US$,9378,sa,1/1/1900,common:ComprehensiveIncome
9361,100-5170-00,Payroll Taxes - Administration,common:Expenses,UPRCC,1907,1/1/2025,25.33,D,Payroll Computer Checks,Z-US$,9379,sa,1/1/1900,common:ComprehensiveIncome
9362,000-2170-00,Federal Withholding Payable,common:CurrentLiabilities,UPRCC,1907,1/1/2025,-431.2,C,Payroll Computer Checks,Z-US$,9380,sa,1/1/1900,common:NetCashFlowOperatingActivities
9363,100-5150-00,Employee Benefits - Administration,common:Expenses,UPRCC,1907,1/1/2025,53.96,D,Payroll Computer Checks,Z-US$,9381,sa,1/1/1900,common:ComprehensiveIncome
9364,000-2150-00,Taxable Benefits Payable,common:CurrentLiabilities,UPRCC,1907,1/1/2025,-53.96,C,Payroll Computer Checks,Z-US$,9382,sa,1/1/1900,common:NetCashFlowOperatingActivities
9365,000-2161-00,IL State Withholding Payable,common:CurrentLiabilities,UPRCC,1908,1/1/2025,-27,C,Payroll Computer Checks,Z-US$,9383,sa,1/1/1900,common:NetCashFlowOperatingActivities
9366,200-5170-00,Payroll Taxes - Accounting,common:Expenses,UPRCC,1908,1/1/2025,75.46,D,Payroll Computer Checks,Z-US$,9384,sa,1/1/1900,common:ComprehensiveIncome
9367,000-2170-00,Federal Withholding Payable,common:CurrentLiabilities,UPRCC,1908,1/1/2025,-315.36,C,Payroll Computer Checks,Z-US$,9385,sa,1/1/1900,common:NetCashFlowOperatingActivities
9368,100-5170-00,Payroll Taxes - Administration,common:Expenses,UPRCC,1908,1/1/2025,17.65,D,Payroll Computer Checks,Z-US$,9386,sa,1/1/1900,common:ComprehensiveIncome
9369,000-1110-00,Cash - Payroll,common:CurrentAssets,UPRCC,1908,1/1/2025,-931.14,C,Payroll Computer Checks,Z-US$,9387,sa,1/1/1900,common:NetCashFlowOperatingActivities
9370,100-5150-00,Employee Benefits - Administration,common:Expenses,UPRCC,1908,1/1/2025,51.19,D,Payroll Computer Checks,Z-US$,9388,sa,1/1/1900,common:ComprehensiveIncome
9371,000-2150-00,Taxable Benefits Payable,common:CurrentLiabilities,UPRCC,1908,1/1/2025,-51.19,C,Payroll Computer Checks,Z-US$,9389,sa,1/1/1900,common:NetCashFlowOperatingActivities
9372,000-2200-00,Payroll Deductions Payable,common:CurrentLiabilities,UPRCC,1908,1/1/2025,-41.66,C,Payroll Computer Checks,Z-US$,9390,sa,1/1/1900,common:NetCashFlowOperatingActivities
9373,000-5100-00,Salaries and Wages,common:Expenses,UPRCC,1908,1/1/2025,1222.05,D,Payroll Computer Checks,Z-US$,9391,sa,1/1/1900,common:ComprehensiveIncome
9374,100-5170-00,Payroll Taxes - Administration,common:Expenses,UPRCC,1909,1/1/2025,10.57,D,Payroll Computer Checks,Z-US$,9392,sa,1/1/1900,common:ComprehensiveIncome
9375,000-2200-00,Payroll Deductions Payable,common:CurrentLiabilities,UPRCC,1909,1/1/2025,-102.17,C,Payroll Computer Checks,Z-US$,9393,sa,1/1/1900,common:NetCashFlowOperatingActivities
9376,000-5100-00,Salaries and Wages,common:Expenses,UPRCC,1909,1/1/2025,807.23,D,Payroll Computer Checks,Z-US$,9394,sa,1/1/1900,common:ComprehensiveIncome
9377,000-1110-00,Cash - Payroll,common:CurrentAssets,UPRCC,1909,1/1/2025,-552.47,C,Payroll Computer Checks,Z-US$,9395,sa,1/1/1900,common:NetCashFlowOperatingActivities
